"CELL30M","X","Y","RASTERVALU","GT90PCT","ISO3"
"48705","52.75","56.25","2652","1","RUS"
"48706","53.25","56.25","2357","1","RUS"
"48707","53.75","56.25","2550","1","RUS"
"48708","54.25","56.25","2500","1","RUS"
"48709","54.75","56.25","2684","1","RUS"
"48710","55.25","56.25","3083","1","RUS"
"48711","55.75","56.25","2604","1","RUS"
"48712","56.25","56.25","2293","1","RUS"
"48713","56.75","56.25","2186","1","RUS"
"48715","57.75","56.25","1288","1","RUS"
"48716","58.25","56.25","2821","1","RUS"
"48717","58.75","56.25","1371","1","RUS"
"48718","59.25","56.25","921","1","RUS"
"48722","61.25","56.25","1991","1","RUS"
"48723","61.75","56.25","1342","1","RUS"
"48724","62.25","56.25","1269","1","RUS"
"48725","62.75","56.25","1454","1","RUS"
"48726","63.25","56.25","1628","1","RUS"
"48727","63.75","56.25","2352","1","RUS"
"48728","64.25","56.25","2664","1","RUS"
"48729","64.75","56.25","1914","1","RUS"
"48730","65.25","56.25","2539","1","RUS"
"48731","65.75","56.25","2026","1","RUS"
"48732","66.25","56.25","3159","1","RUS"
"48733","66.75","56.25","2555","1","RUS"
"48734","67.25","56.25","2722","1","RUS"
"48735","67.75","56.25","2722","1","RUS"
"48736","68.25","56.25","2350","1","RUS"
"48737","68.75","56.25","2215","1","RUS"
"48738","69.25","56.25","2868","1","RUS"
"48739","69.75","56.25","2867","1","RUS"
"48740","70.25","56.25","3018","1","RUS"
"48741","70.75","56.25","2734","1","RUS"
"48742","71.25","56.25","2748","1","RUS"
"48743","71.75","56.25","2212","1","RUS"
"48744","72.25","56.25","2683","1","RUS"
"48745","72.75","56.25","3147","1","RUS"
"48746","73.25","56.25","2466","1","RUS"
"48747","73.75","56.25","3135","1","RUS"
"48748","74.25","56.25","3354","1","RUS"
"48749","74.75","56.25","2319","1","RUS"
"48750","75.25","56.25","2319","1","RUS"
"48751","75.75","56.25","2003","1","RUS"
"48752","76.25","56.25","2106","1","RUS"
"48753","76.75","56.25","2072","1","RUS"
"48754","77.25","56.25","2865","1","RUS"
"48755","77.75","56.25","2622","1","RUS"
"48756","78.25","56.25","2605","1","RUS"
"48757","78.75","56.25","2324","1","RUS"
"48758","79.25","56.25","1759","1","RUS"
"48759","79.75","56.25","1773","1","RUS"
"48760","80.25","56.25","1382","1","RUS"
"48761","80.75","56.25","1325","1","RUS"
"48762","81.25","56.25","1023","1","RUS"
"48767","83.75","56.25","2422","1","RUS"
"48768","84.25","56.25","997","1","RUS"
"48769","84.75","56.25","1070","1","RUS"
"48770","85.25","56.25","965","1","RUS"
"48772","86.25","56.25","867","1","RUS"
"48773","86.75","56.25","819","1","RUS"
"48774","87.25","56.25","1052","1","RUS"
"48775","87.75","56.25","2462","1","RUS"
"48776","88.25","56.25","2126","1","RUS"
"48777","88.75","56.25","1379","1","RUS"
"48778","89.25","56.25","2282","1","RUS"
"48779","89.75","56.25","2574","1","RUS"
"48780","90.25","56.25","2574","1","RUS"
"48781","90.75","56.25","2222","1","RUS"
"48782","91.25","56.25","1122","1","RUS"
"48789","94.75","56.25","1206","1","RUS"
"48790","95.25","56.25","2087","1","RUS"
"48791","95.75","56.25","1331","1","RUS"
"49076","-121.75","55.75","794","1","CAN"
"49077","-121.25","55.75","1932","1","CAN"
"49078","-120.75","55.75","2934","1","CAN"
"49079","-120.25","55.75","3004","1","CAN"
"49080","-119.75","55.75","3004","1","CAN"
"49081","-119.25","55.75","2286","1","CAN"
"49082","-118.75","55.75","3095","1","CAN"
"49083","-118.25","55.75","3412","1","CAN"
"49084","-117.75","55.75","3345","1","CAN"
"49085","-117.25","55.75","3493","1","CAN"
"49086","-116.75","55.75","848","1","CAN"
"49310","-4.75","55.75","708","1","GBR"
"49311","-4.25","55.75","1184","1","GBR"
"49312","-3.75","55.75","1559","1","GBR"
"49313","-3.25","55.75","1738","1","GBR"
"49314","-2.75","55.75","1881","1","GBR"
"49315","-2.25","55.75","1302","1","GBR"
"49337","8.75","55.75","3250","1","DNK"
"49338","9.25","55.75","3087","1","DNK"
"49339","9.75","55.75","3158","1","DNK"
"49343","11.75","55.75","1544","1","DNK"
"49344","12.25","55.75","2046","1","DNK"
"49346","13.25","55.75","2168","1","SWE"
"49347","13.75","55.75","1871","1","SWE"
"49362","21.25","55.75","2686","1","LTU"
"49363","21.75","55.75","2652","1","LTU"
"49364","22.25","55.75","3016","1","LTU"
"49365","22.75","55.75","3016","1","LTU"
"49366","23.25","55.75","2985","1","LTU"
"49367","23.75","55.75","3401","1","LTU"
"49368","24.25","55.75","3464","1","LTU"
"49369","24.75","55.75","2873","1","LTU"
"49370","25.25","55.75","2995","1","LTU"
"49371","25.75","55.75","2879","1","LTU"
"49372","26.25","55.75","2469","1","LTU"
"49373","26.75","55.75","2551","1","LVA"
"49374","27.25","55.75","2386","1","BLR"
"49375","27.75","55.75","2435","1","BLR"
"49376","28.25","55.75","989","1","BLR"
"49379","29.75","55.75","1318","1","BLR"
"49380","30.25","55.75","1318","1","BLR"
"49381","30.75","55.75","1503","1","RUS"
"49382","31.25","55.75","1388","1","RUS"
"49383","31.75","55.75","1060","1","RUS"
"49388","34.25","55.75","887","1","RUS"
"49389","34.75","55.75","976","1","RUS"
"49390","35.25","55.75","2548","1","RUS"
"49391","35.75","55.75","3206","1","RUS"
"49392","36.25","55.75","2400","1","RUS"
"49393","36.75","55.75","2668","1","RUS"
"49394","37.25","55.75","2935","1","RUS"
"49395","37.75","55.75","2935","1","RUS"
"49396","38.25","55.75","2640","1","RUS"
"49397","38.75","55.75","2314","1","RUS"
"49398","39.25","55.75","1886","1","RUS"
"49399","39.75","55.75","1785","1","RUS"
"49400","40.25","55.75","1857","1","RUS"
"49401","40.75","55.75","1407","1","RUS"
"49402","41.25","55.75","832","1","RUS"
"49403","41.75","55.75","1840","1","RUS"
"49404","42.25","55.75","1960","1","RUS"
"49405","42.75","55.75","2228","1","RUS"
"49406","43.25","55.75","2565","1","RUS"
"49407","43.75","55.75","2550","1","RUS"
"49408","44.25","55.75","2695","1","RUS"
"49409","44.75","55.75","2615","1","RUS"
"49410","45.25","55.75","2615","1","RUS"
"49411","45.75","55.75","2828","1","RUS"
"49412","46.25","55.75","2539","1","RUS"
"49413","46.75","55.75","3423","1","RUS"
"49414","47.25","55.75","2911","1","RUS"
"49415","47.75","55.75","2911","1","RUS"
"49416","48.25","55.75","2303","1","RUS"
"49417","48.75","55.75","2035","1","RUS"
"49418","49.25","55.75","3051","1","RUS"
"49419","49.75","55.75","3494","1","RUS"
"49420","50.25","55.75","3308","1","RUS"
"49421","50.75","55.75","3225","1","RUS"
"49422","51.25","55.75","2817","1","RUS"
"49423","51.75","55.75","3191","1","RUS"
"49424","52.25","55.75","2652","1","RUS"
"49425","52.75","55.75","2652","1","RUS"
"49426","53.25","55.75","2357","1","RUS"
"49427","53.75","55.75","2550","1","RUS"
"49428","54.25","55.75","2500","1","RUS"
"49429","54.75","55.75","2684","1","RUS"
"49430","55.25","55.75","3083","1","RUS"
"49431","55.75","55.75","2604","1","RUS"
"49432","56.25","55.75","2293","1","RUS"
"49433","56.75","55.75","2186","1","RUS"
"49435","57.75","55.75","1288","1","RUS"
"49436","58.25","55.75","2821","1","RUS"
"49437","58.75","55.75","1371","1","RUS"
"49438","59.25","55.75","921","1","RUS"
"49442","61.25","55.75","1991","1","RUS"
"49443","61.75","55.75","1342","1","RUS"
"49444","62.25","55.75","1269","1","RUS"
"49445","62.75","55.75","1454","1","RUS"
"49446","63.25","55.75","1628","1","RUS"
"49447","63.75","55.75","2352","1","RUS"
"49448","64.25","55.75","2664","1","RUS"
"49449","64.75","55.75","1914","1","RUS"
"49450","65.25","55.75","2539","1","RUS"
"49451","65.75","55.75","2026","1","RUS"
"49452","66.25","55.75","3159","1","RUS"
"49453","66.75","55.75","2555","1","RUS"
"49454","67.25","55.75","2722","1","RUS"
"49455","67.75","55.75","2722","1","RUS"
"49456","68.25","55.75","2350","1","RUS"
"49457","68.75","55.75","2215","1","RUS"
"49458","69.25","55.75","2868","1","RUS"
"49459","69.75","55.75","2867","1","RUS"
"49460","70.25","55.75","3018","1","RUS"
"49461","70.75","55.75","2734","1","RUS"
"49462","71.25","55.75","2748","1","RUS"
"49463","71.75","55.75","2212","1","RUS"
"49464","72.25","55.75","2683","1","RUS"
"49465","72.75","55.75","3147","1","RUS"
"49466","73.25","55.75","2466","1","RUS"
"49467","73.75","55.75","3135","1","RUS"
"49468","74.25","55.75","3354","1","RUS"
"49469","74.75","55.75","2319","1","RUS"
"49470","75.25","55.75","2319","1","RUS"
"49471","75.75","55.75","2003","1","RUS"
"49472","76.25","55.75","2106","1","RUS"
"49473","76.75","55.75","2072","1","RUS"
"49474","77.25","55.75","2865","1","RUS"
"49475","77.75","55.75","2622","1","RUS"
"49476","78.25","55.75","2605","1","RUS"
"49477","78.75","55.75","2324","1","RUS"
"49478","79.25","55.75","1759","1","RUS"
"49479","79.75","55.75","1773","1","RUS"
"49480","80.25","55.75","1382","1","RUS"
"49481","80.75","55.75","1325","1","RUS"
"49482","81.25","55.75","1023","1","RUS"
"49487","83.75","55.75","2422","1","RUS"
"49488","84.25","55.75","997","1","RUS"
"49489","84.75","55.75","1070","1","RUS"
"49490","85.25","55.75","965","1","RUS"
"49492","86.25","55.75","867","1","RUS"
"49493","86.75","55.75","819","1","RUS"
"49494","87.25","55.75","1052","1","RUS"
"49495","87.75","55.75","2462","1","RUS"
"49496","88.25","55.75","2126","1","RUS"
"49497","88.75","55.75","1379","1","RUS"
"49498","89.25","55.75","2282","1","RUS"
"49499","89.75","55.75","2574","1","RUS"
"49500","90.25","55.75","2574","1","RUS"
"49501","90.75","55.75","2222","1","RUS"
"49502","91.25","55.75","1122","1","RUS"
"49509","94.75","55.75","1206","1","RUS"
"49510","95.25","55.75","2087","1","RUS"
"49511","95.75","55.75","1331","1","RUS"
"49798","-120.75","55.25","789","1","CAN"
"49799","-120.25","55.25","1753","1","CAN"
"49800","-119.75","55.25","1753","1","CAN"
"49801","-119.25","55.25","2458","1","CAN"
"49802","-118.75","55.25","3196","1","CAN"
"49803","-118.25","55.25","3307","1","CAN"
"49804","-117.75","55.25","1739","1","CAN"
"49805","-117.25","55.25","3096","1","CAN"
"49806","-116.75","55.25","2267","1","CAN"
"49807","-116.25","55.25","1099","1","CAN"
"50030","-4.75","55.25","873","1","GBR"
"50031","-4.25","55.25","1695","1","GBR"
"50032","-3.75","55.25","1475","1","GBR"
"50033","-3.25","55.25","844","1","GBR"
"50034","-2.75","55.25","2020","1","GBR"
"50035","-2.25","55.25","2188","1","GBR"
"50036","-1.75","55.25","1465","1","GBR"
"50057","8.75","55.25","2447","1","DNK"
"50058","9.25","55.25","3509","1","DNK"
"50060","10.25","55.25","3346","1","DNK"
"50061","10.75","55.25","1889","1","DNK"
"50062","11.25","55.25","2357","1","DNK"
"50063","11.75","55.25","3467","1","DNK"
"50064","12.25","55.25","1964","1","DNK"
"50083","21.75","55.25","2835","1","LTU"
"50084","22.25","55.25","3071","1","LTU"
"50085","22.75","55.25","3071","1","LTU"
"50086","23.25","55.25","3364","1","LTU"
"50087","23.75","55.25","3127","1","LTU"
"50088","24.25","55.25","3341","1","LTU"
"50089","24.75","55.25","2953","1","LTU"
"50090","25.25","55.25","3066","1","LTU"
"50091","25.75","55.25","2530","1","LTU"
"50092","26.25","55.25","2488","1","LTU"
"50093","26.75","55.25","2504","1","BLR"
"50094","27.25","55.25","2804","1","BLR"
"50095","27.75","55.25","2939","1","BLR"
"50096","28.25","55.25","2468","1","BLR"
"50097","28.75","55.25","1715","1","BLR"
"50098","29.25","55.25","1730","1","BLR"
"50099","29.75","55.25","2724","1","BLR"
"50100","30.25","55.25","2724","1","BLR"
"50101","30.75","55.25","2204","1","BLR"
"50102","31.25","55.25","2394","1","RUS"
"50103","31.75","55.25","1440","1","RUS"
"50105","32.75","55.25","1260","1","RUS"
"50106","33.25","55.25","1104","1","RUS"
"50107","33.75","55.25","1381","1","RUS"
"50108","34.25","55.25","1561","1","RUS"
"50109","34.75","55.25","2189","1","RUS"
"50110","35.25","55.25","1826","1","RUS"
"50111","35.75","55.25","2751","1","RUS"
"50112","36.25","55.25","2626","1","RUS"
"50113","36.75","55.25","2121","1","RUS"
"50114","37.25","55.25","3033","1","RUS"
"50115","37.75","55.25","3033","1","RUS"
"50116","38.25","55.25","3038","1","RUS"
"50117","38.75","55.25","2581","1","RUS"
"50118","39.25","55.25","1823","1","RUS"
"50119","39.75","55.25","1481","1","RUS"
"50120","40.25","55.25","1514","1","RUS"
"50121","40.75","55.25","897","1","RUS"
"50122","41.25","55.25","955","1","RUS"
"50123","41.75","55.25","2452","1","RUS"
"50124","42.25","55.25","1008","1","RUS"
"50125","42.75","55.25","915","1","RUS"
"50126","43.25","55.25","2254","1","RUS"
"50127","43.75","55.25","2554","1","RUS"
"50128","44.25","55.25","3472","1","RUS"
"50129","44.75","55.25","3459","1","RUS"
"50130","45.25","55.25","3459","1","RUS"
"50131","45.75","55.25","3444","1","RUS"
"50132","46.25","55.25","2753","1","RUS"
"50133","46.75","55.25","1182","1","RUS"
"50134","47.25","55.25","2697","1","RUS"
"50135","47.75","55.25","3359","1","RUS"
"50136","48.25","55.25","3489","1","RUS"
"50137","48.75","55.25","3442","1","RUS"
"50138","49.25","55.25","2553","1","RUS"
"50139","49.75","55.25","3043","1","RUS"
"50140","50.25","55.25","3246","1","RUS"
"50141","50.75","55.25","2866","1","RUS"
"50142","51.25","55.25","2938","1","RUS"
"50143","51.75","55.25","2844","1","RUS"
"50144","52.25","55.25","3410","1","RUS"
"50145","52.75","55.25","3410","1","RUS"
"50146","53.25","55.25","3463","1","RUS"
"50147","53.75","55.25","3273","1","RUS"
"50148","54.25","55.25","3346","1","RUS"
"50149","54.75","55.25","3320","1","RUS"
"50150","55.25","55.25","2971","1","RUS"
"50151","55.75","55.25","2831","1","RUS"
"50152","56.25","55.25","2645","1","RUS"
"50155","57.75","55.25","1355","1","RUS"
"50156","58.25","55.25","2967","1","RUS"
"50157","58.75","55.25","2077","1","RUS"
"50158","59.25","55.25","876","1","RUS"
"50161","60.75","55.25","1409","1","RUS"
"50162","61.25","55.25","2879","1","RUS"
"50163","61.75","55.25","2211","1","RUS"
"50164","62.25","55.25","2185","1","RUS"
"50165","62.75","55.25","1831","1","RUS"
"50166","63.25","55.25","2279","1","RUS"
"50167","63.75","55.25","2540","1","RUS"
"50168","64.25","55.25","2685","1","RUS"
"50169","64.75","55.25","2221","1","RUS"
"50170","65.25","55.25","2556","1","RUS"
"50171","65.75","55.25","3124","1","RUS"
"50172","66.25","55.25","3399","1","RUS"
"50173","66.75","55.25","3183","1","RUS"
"50174","67.25","55.25","2874","1","RUS"
"50175","67.75","55.25","2874","1","RUS"
"50176","68.25","55.25","3255","1","RUS"
"50177","68.75","55.25","3159","1","KAZ"
"50178","69.25","55.25","3435","1","KAZ"
"50179","69.75","55.25","3081","1","KAZ"
"50180","70.25","55.25","3467","1","RUS"
"50181","70.75","55.25","3466","1","KAZ"
"50182","71.25","55.25","3553","1","RUS"
"50183","71.75","55.25","3529","1","RUS"
"50184","72.25","55.25","3561","1","RUS"
"50185","72.75","55.25","3566","1","RUS"
"50186","73.25","55.25","3553","1","RUS"
"50187","73.75","55.25","3592","1","RUS"
"50188","74.25","55.25","3591","1","RUS"
"50189","74.75","55.25","3476","1","RUS"
"50190","75.25","55.25","3476","1","RUS"
"50191","75.75","55.25","3366","1","RUS"
"50192","76.25","55.25","3445","1","RUS"
"50193","76.75","55.25","3396","1","RUS"
"50194","77.25","55.25","3340","1","RUS"
"50195","77.75","55.25","3071","1","RUS"
"50196","78.25","55.25","2640","1","RUS"
"50197","78.75","55.25","3177","1","RUS"
"50198","79.25","55.25","3156","1","RUS"
"50199","79.75","55.25","2539","1","RUS"
"50200","80.25","55.25","2358","1","RUS"
"50201","80.75","55.25","2169","1","RUS"
"50202","81.25","55.25","2072","1","RUS"
"50203","81.75","55.25","1417","1","RUS"
"50204","82.25","55.25","2142","1","RUS"
"50205","82.75","55.25","2142","1","RUS"
"50206","83.25","55.25","1410","1","RUS"
"50207","83.75","55.25","2277","1","RUS"
"50208","84.25","55.25","2618","1","RUS"
"50209","84.75","55.25","2180","1","RUS"
"50210","85.25","55.25","2125","1","RUS"
"50211","85.75","55.25","2509","1","RUS"
"50212","86.25","55.25","1287","1","RUS"
"50217","88.75","55.25","1675","1","RUS"
"50218","89.25","55.25","2466","1","RUS"
"50219","89.75","55.25","3175","1","RUS"
"50220","90.25","55.25","3175","1","RUS"
"50221","90.75","55.25","2284","1","RUS"
"50222","91.25","55.25","2251","1","RUS"
"50223","91.75","55.25","2224","1","RUS"
"50228","94.25","55.25","1150","1","RUS"
"50229","94.75","55.25","2370","1","RUS"
"50230","95.25","55.25","973","1","RUS"
"50243","101.75","55.25","1019","1","RUS"
"50521","-119.25","54.75","971","1","CAN"
"50522","-118.75","54.75","1035","1","CAN"
"50524","-117.75","54.75","731","1","CAN"
"50525","-117.25","54.75","1692","1","CAN"
"50532","-113.75","54.75","1299","1","CAN"
"50533","-113.25","54.75","2085","1","CAN"
"50534","-112.75","54.75","1992","1","CAN"
"50535","-112.25","54.75","1992","1","CAN"
"50536","-111.75","54.75","1290","1","CAN"
"50743","-8.25","54.75","888","1","IRL"
"50744","-7.75","54.75","1707","1","IRL"
"50745","-7.25","54.75","1707","1","GBR"
"50746","-6.75","54.75","896","1","GBR"
"50747","-6.25","54.75","2232","1","GBR"
"50748","-5.75","54.75","948","1","GBR"
"50753","-3.25","54.75","2464","1","GBR"
"50754","-2.75","54.75","2016","1","GBR"
"50755","-2.25","54.75","2063","1","GBR"
"50756","-1.75","54.75","2425","1","GBR"
"50777","8.75","54.75","1596","1","DEU"
"50778","9.25","54.75","3413","1","DEU"
"50779","9.75","54.75","3034","1","DEU"
"50782","11.25","54.75","2176","1","DNK"
"50783","11.75","54.75","2536","1","DNK"
"50795","17.75","54.75","747","1","POL"
"50796","18.25","54.75","853","1","POL"
"50800","20.25","54.75","2378","1","RUS"
"50801","20.75","54.75","2520","1","RUS"
"50802","21.25","54.75","2509","1","RUS"
"50803","21.75","54.75","3491","1","RUS"
"50804","22.25","54.75","3052","1","RUS"
"50805","22.75","54.75","3052","1","RUS"
"50806","23.25","54.75","3507","1","LTU"
"50807","23.75","54.75","2619","1","LTU"
"50808","24.25","54.75","2973","1","LTU"
"50809","24.75","54.75","2912","1","LTU"
"50810","25.25","54.75","2822","1","LTU"
"50811","25.75","54.75","1588","1","BLR"
"50812","26.25","54.75","2435","1","BLR"
"50813","26.75","54.75","2592","1","BLR"
"50814","27.25","54.75","2909","1","BLR"
"50815","27.75","54.75","2532","1","BLR"
"50816","28.25","54.75","1299","1","BLR"
"50817","28.75","54.75","2899","1","BLR"
"50818","29.25","54.75","2946","1","BLR"
"50819","29.75","54.75","2915","1","BLR"
"50820","30.25","54.75","2915","1","BLR"
"50821","30.75","54.75","2598","1","BLR"
"50822","31.25","54.75","3139","1","RUS"
"50823","31.75","54.75","2662","1","RUS"
"50824","32.25","54.75","2681","1","RUS"
"50825","32.75","54.75","1943","1","RUS"
"50826","33.25","54.75","2771","1","RUS"
"50827","33.75","54.75","1245","1","RUS"
"50828","34.25","54.75","1221","1","RUS"
"50829","34.75","54.75","1187","1","RUS"
"50830","35.25","54.75","1760","1","RUS"
"50831","35.75","54.75","2803","1","RUS"
"50832","36.25","54.75","2639","1","RUS"
"50833","36.75","54.75","2382","1","RUS"
"50834","37.25","54.75","2800","1","RUS"
"50835","37.75","54.75","2800","1","RUS"
"50836","38.25","54.75","3140","1","RUS"
"50837","38.75","54.75","3279","1","RUS"
"50838","39.25","54.75","3036","1","RUS"
"50839","39.75","54.75","2574","1","RUS"
"50840","40.25","54.75","1590","1","RUS"
"50841","40.75","54.75","1327","1","RUS"
"50842","41.25","54.75","1558","1","RUS"
"50843","41.75","54.75","1790","1","RUS"
"50844","42.25","54.75","1555","1","RUS"
"50845","42.75","54.75","1834","1","RUS"
"50846","43.25","54.75","1885","1","RUS"
"50847","43.75","54.75","1752","1","RUS"
